question,worker,answer
115,A1BHMDRWW9ZYSO,0
226,A1VW9W0DWXCPYE,2
226,A3NU1SQPI1NXY4,1
226,AKBP92VUQ7G3,2
226,ATQWZNGQCN1RA,1
226,A2V3P1XE33NYC3,1
226,A2UFD1I8ZO1V4G,1
226,AD317NO9623GZ,2
226,A3E157ZN8XPUKJ,1
226,AM2W23THD4CI7,1
344,A1VW9W0DWXCPYE,2
344,A3NU1SQPI1NXY4,0
344,AKBP92VUQ7G3,2
344,ATQWZNGQCN1RA,2
344,A2H321P1NSEW35,2
344,A2F0X4LN9N4O4C,0
344,A2V3P1XE33NYC3,3
344,A2UFD1I8ZO1V4G,0
344,AD317NO9623GZ,0
421,A1VW9W0DWXCPYE,3
421,A3NU1SQPI1NXY4,0
421,AKBP92VUQ7G3,0
421,ATQWZNGQCN1RA,1
421,A2V3P1XE33NYC3,2
421,A2UFD1I8ZO1V4G,1
421,AD317NO9623GZ,1
421,A3GLUDQZGEJL5G,0
421,A1KZOLS51I9SS7,0
179,A1VW9W0DWXCPYE,0
179,A3NU1SQPI1NXY4,1
179,AKBP92VUQ7G3,1
179,ATQWZNGQCN1RA,2
179,A2V3P1XE33NYC3,2
179,A2UFD1I8ZO1V4G,1
179,AD317NO9623GZ,2
179,A36JZTUKQVV5S5,2
179,A3E157ZN8XPUKJ,2
178,A1VW9W0DWXCPYE,0
178,A3NU1SQPI1NXY4,0
178,AKBP92VUQ7G3,0
178,ATQWZNGQCN1RA,3
178,A2V3P1XE33NYC3,3
178,A2UFD1I8ZO1V4G,3
178,AD317NO9623GZ,3
178,A36JZTUKQVV5S5,3
178,A3E157ZN8XPUKJ,3
518,A1VW9W0DWXCPYE,3
518,A3NU1SQPI1NXY4,0
518,AKBP92VUQ7G3,1
518,ATQWZNGQCN1RA,1
518,A2V3P1XE33NYC3,1
518,A2UFD1I8ZO1V4G,1
518,AD317NO9623GZ,1
518,A1PAR1TMKFPKQE,3
518,A3E157ZN8XPUKJ,2
400,A3NU1SQPI1NXY4,3
400,AKBP92VUQ7G3,2
400,ATQWZNGQCN1RA,0
400,A2V3P1XE33NYC3,3
400,A2UFD1I8ZO1V4G,3
400,AD317NO9623GZ,1
400,A1PAR1TMKFPKQE,0
400,A3E157ZN8XPUKJ,3
400,A2BERTY629PZDT,3
58,A3NU1SQPI1NXY4,2
58,AKBP92VUQ7G3,1
58,ATQWZNGQCN1RA,2
58,A2V3P1XE33NYC3,3
58,A2UFD1I8ZO1V4G,1
58,AD317NO9623GZ,3
58,AWRAXV1RIYR0M,0
58,A1PAR1TMKFPKQE,3
58,A2AM6H3R1LSM9S,2
109,A3NU1SQPI1NXY4,2
109,AKBP92VUQ7G3,3
109,ATQWZNGQCN1RA,2
109,A2H321P1NSEW35,0
109,A2V3P1XE33NYC3,2
109,A2UFD1I8ZO1V4G,2
109,AD317NO9623GZ,2
109,A1PAR1TMKFPKQE,2
109,A1KZOLS51I9SS7,2
467,A3NU1SQPI1NXY4,1
467,AKBP92VUQ7G3,1
467,ATQWZNGQCN1RA,1
467,A2V3P1XE33NYC3,1
467,A2UFD1I8ZO1V4G,1
467,AD317NO9623GZ,3
467,A1PAR1TMKFPKQE,1
467,A2AM6H3R1LSM9S,2
467,AM2W23THD4CI7,1
161,A3NU1SQPI1NXY4,1
161,AKBP92VUQ7G3,1
161,ATQWZNGQCN1RA,3
161,A2H321P1NSEW35,0
161,A2V3P1XE33NYC3,1
161,A2UFD1I8ZO1V4G,1
161,AD317NO9623GZ,1
161,A36JZTUKQVV5S5,2
161,A3E157ZN8XPUKJ,2
64,A3NU1SQPI1NXY4,0
64,AKBP92VUQ7G3,2
64,ATQWZNGQCN1RA,0
64,A2V3P1XE33NYC3,3
64,A2UFD1I8ZO1V4G,0
64,AD317NO9623GZ,1
64,A1PAR1TMKFPKQE,0
64,A3E157ZN8XPUKJ,2
64,AM2W23THD4CI7,0
78,A3NU1SQPI1NXY4,3
78,AKBP92VUQ7G3,0
78,ATQWZNGQCN1RA,3
78,A2V3P1XE33NYC3,3
78,A2UFD1I8ZO1V4G,3
78,AD317NO9623GZ,2
78,AWRAXV1RIYR0M,0
78,A3E157ZN8XPUKJ,3
78,A1BHMDRWW9ZYSO,3
11,A3NU1SQPI1NXY4,3
11,AKBP92VUQ7G3,1
11,A2H321P1NSEW35,3
11,A2V3P1XE33NYC3,1
11,A2UFD1I8ZO1V4G,2
11,AD317NO9623GZ,3
11,A3GLUDQZGEJL5G,2
11,A2BERTY629PZDT,3
297,A3NU1SQPI1NXY4,0
297,AKBP92VUQ7G3,3
297,ATQWZNGQCN1RA,1
297,A2V3P1XE33NYC3,0
297,A2UFD1I8ZO1V4G,0
297,AD317NO9623GZ,0
297,A1PAR1TMKFPKQE,0
297,A2AM6H3R1LSM9S,2
297,A3E157ZN8XPUKJ,0
211,A3NU1SQPI1NXY4,3
211,AKBP92VUQ7G3,3
211,ATQWZNGQCN1RA,0
211,A2H321P1NSEW35,1
211,A2V3P1XE33NYC3,2
211,A2UFD1I8ZO1V4G,3
211,AD317NO9623GZ,1
211,A1PAR1TMKFPKQE,3
211,A3E157ZN8XPUKJ,1
38,A3NU1SQPI1NXY4,1
38,AKBP92VUQ7G3,1
38,ATQWZNGQCN1RA,1
38,A2V3P1XE33NYC3,1
38,A2UFD1I8ZO1V4G,1
38,AD317NO9623GZ,2
38,A1PAR1TMKFPKQE,1
38,A2AM6H3R1LSM9S,1
38,A3E157ZN8XPUKJ,1
190,A3NU1SQPI1NXY4,0
190,AKBP92VUQ7G3,0
190,ATQWZNGQCN1RA,2
190,A2V3P1XE33NYC3,0
190,A2UFD1I8ZO1V4G,3
190,AD317NO9623GZ,0
190,A1C0Z73809FFDZ,2
190,AM2W23THD4CI7,0
190,A53VNQRRFQ785,0
253,A3NU1SQPI1NXY4,3
253,AKBP92VUQ7G3,0
253,ATQWZNGQCN1RA,3
253,A2V3P1XE33NYC3,2
253,A2UFD1I8ZO1V4G,3
253,AD317NO9623GZ,2
253,A1PAR1TMKFPKQE,3
253,A3E157ZN8XPUKJ,3
253,A1BHMDRWW9ZYSO,3
210,A3NU1SQPI1NXY4,0
210,AKBP92VUQ7G3,0
210,ATQWZNGQCN1RA,0
210,A2H321P1NSEW35,3
210,A2V3P1XE33NYC3,1
210,A2UFD1I8ZO1V4G,3
210,AD317NO9623GZ,0
210,A1PAR1TMKFPKQE,0
210,A3E157ZN8XPUKJ,0
83,A3NU1SQPI1NXY4,2
83,AKBP92VUQ7G3,2
83,ATQWZNGQCN1RA,0
83,A2H321P1NSEW35,3
83,A2V3P1XE33NYC3,0
83,A2UFD1I8ZO1V4G,3
83,AD317NO9623GZ,2
83,A1BHMDRWW9ZYSO,2
83,A2BERTY629PZDT,3
141,A3NU1SQPI1NXY4,1
141,AKBP92VUQ7G3,0
141,ATQWZNGQCN1RA,1
141,A2H321P1NSEW35,1
141,A2V3P1XE33NYC3,1
141,A2UFD1I8ZO1V4G,1
141,AD317NO9623GZ,0
141,A1PAR1TMKFPKQE,1
141,A2BERTY629PZDT,2
274,A3NU1SQPI1NXY4,3
274,AKBP92VUQ7G3,3
274,ATQWZNGQCN1RA,3
274,A2H321P1NSEW35,3
274,A2V3P1XE33NYC3,3
274,A2UFD1I8ZO1V4G,3
274,AD317NO9623GZ,1
274,A3E157ZN8XPUKJ,3
274,AM2W23THD4CI7,2
309,A3NU1SQPI1NXY4,0
309,AKBP92VUQ7G3,2
309,ATQWZNGQCN1RA,0
309,A2V3P1XE33NYC3,1
309,A2UFD1I8ZO1V4G,0
309,AD317NO9623GZ,0
309,A3E157ZN8XPUKJ,0
309,AM2W23THD4CI7,0
309,A1KZOLS51I9SS7,0
331,A3NU1SQPI1NXY4,2
331,AKBP92VUQ7G3,2
331,ATQWZNGQCN1RA,1
331,A2V3P1XE33NYC3,2
331,A2UFD1I8ZO1V4G,3
331,AD317NO9623GZ,2
331,A1C0Z73809FFDZ,2
331,A3E157ZN8XPUKJ,2
331,A1KZOLS51I9SS7,2
250,A3NU1SQPI1NXY4,0
250,AKBP92VUQ7G3,0
250,ATQWZNGQCN1RA,0
250,A2H321P1NSEW35,0
250,A2V3P1XE33NYC3,0
250,A2UFD1I8ZO1V4G,3
250,AD317NO9623GZ,0
250,A1C0Z73809FFDZ,3
250,A2BERTY629PZDT,3
237,A3NU1SQPI1NXY4,1
237,AKBP92VUQ7G3,2
237,ATQWZNGQCN1RA,1
237,A2V3P1XE33NYC3,2
237,A2UFD1I8ZO1V4G,1
237,AD317NO9623GZ,1
237,A1PAR1TMKFPKQE,2
237,A3E157ZN8XPUKJ,1
237,AM2W23THD4CI7,1
479,A3NU1SQPI1NXY4,3
479,AKBP92VUQ7G3,3
479,ATQWZNGQCN1RA,3
479,A2H321P1NSEW35,3
479,A2V3P1XE33NYC3,3
479,A2UFD1I8ZO1V4G,2
479,AD317NO9623GZ,3
479,A3E157ZN8XPUKJ,0
479,AM2W23THD4CI7,3
282,A3NU1SQPI1NXY4,2
282,AKBP92VUQ7G3,0
282,ATQWZNGQCN1RA,2
282,A2H321P1NSEW35,2
282,A2V3P1XE33NYC3,1
282,A2UFD1I8ZO1V4G,2
282,AD317NO9623GZ,2
282,A1PAR1TMKFPKQE,1
282,A3E157ZN8XPUKJ,2
68,A3NU1SQPI1NXY4,0
68,AKBP92VUQ7G3,3
68,ATQWZNGQCN1RA,1
68,A2V3P1XE33NYC3,3
68,A2UFD1I8ZO1V4G,0
68,AD317NO9623GZ,3
68,A1PAR1TMKFPKQE,0
68,A3E157ZN8XPUKJ,0
68,A1BHMDRWW9ZYSO,0
371,A3NU1SQPI1NXY4,3
371,AKBP92VUQ7G3,0
371,ATQWZNGQCN1RA,3
371,A2V3P1XE33NYC3,1
371,A2UFD1I8ZO1V4G,3
371,AD317NO9623GZ,3
371,A36JZTUKQVV5S5,3
371,A1PAR1TMKFPKQE,3
371,A3E157ZN8XPUKJ,3
419,A3NU1SQPI1NXY4,2
419,AKBP92VUQ7G3,2
419,ATQWZNGQCN1RA,2
419,A2H321P1NSEW35,2
419,A2V3P1XE33NYC3,2
419,A2UFD1I8ZO1V4G,2
419,AD317NO9623GZ,2
419,A1PAR1TMKFPKQE,2
419,A3E157ZN8XPUKJ,2
107,A3NU1SQPI1NXY4,0
107,AKBP92VUQ7G3,1
107,ATQWZNGQCN1RA,3
107,A2H321P1NSEW35,0
107,A2V3P1XE33NYC3,0
107,A2UFD1I8ZO1V4G,0
107,AD317NO9623GZ,0
107,A1PAR1TMKFPKQE,0
107,A1BHMDRWW9ZYSO,0
150,A3NU1SQPI1NXY4,3
150,AKBP92VUQ7G3,2
150,ATQWZNGQCN1RA,2
150,A2V3P1XE33NYC3,2
150,A2UFD1I8ZO1V4G,3
150,AD317NO9623GZ,3
150,A1PAR1TMKFPKQE,1
150,A3E157ZN8XPUKJ,3
150,AM2W23THD4CI7,3
239,A3NU1SQPI1NXY4,2
239,AKBP92VUQ7G3,0
239,ATQWZNGQCN1RA,0
239,A2V3P1XE33NYC3,2
239,A2UFD1I8ZO1V4G,0
239,AD317NO9623GZ,1
239,A1PAR1TMKFPKQE,2
239,A3E157ZN8XPUKJ,2
239,AM2W23THD4CI7,3
166,A3NU1SQPI1NXY4,1
166,AKBP92VUQ7G3,1
166,ATQWZNGQCN1RA,1
166,A2V3P1XE33NYC3,1
166,A2UFD1I8ZO1V4G,1
166,AD317NO9623GZ,3
166,A1PAR1TMKFPKQE,1
166,A2AM6H3R1LSM9S,1
166,A3E157ZN8XPUKJ,1
478,A3NU1SQPI1NXY4,0
478,AKBP92VUQ7G3,1
478,ATQWZNGQCN1RA,1
478,A2H321P1NSEW35,0
478,A2V3P1XE33NYC3,0
478,A2UFD1I8ZO1V4G,0
478,AD317NO9623GZ,2
478,A3E157ZN8XPUKJ,0
478,AM2W23THD4CI7,3
301,A3NU1SQPI1NXY4,1
301,AKBP92VUQ7G3,0
301,ATQWZNGQCN1RA,1
301,A2V3P1XE33NYC3,1
301,A2UFD1I8ZO1V4G,3
301,AD317NO9623GZ,1
301,A2AM6H3R1LSM9S,1
301,A3E157ZN8XPUKJ,1
301,AM2W23THD4CI7,1
98,A3NU1SQPI1NXY4,1
98,AKBP92VUQ7G3,1
98,ATQWZNGQCN1RA,1
98,A2V3P1XE33NYC3,3
98,A2UFD1I8ZO1V4G,1
98,AD317NO9623GZ,3
98,A1PAR1TMKFPKQE,1
98,A3E157ZN8XPUKJ,0
98,A1BHMDRWW9ZYSO,1
283,A3NU1SQPI1NXY4,1
283,AKBP92VUQ7G3,1
283,ATQWZNGQCN1RA,1
283,A2H321P1NSEW35,1
283,A2V3P1XE33NYC3,1
283,A2UFD1I8ZO1V4G,1
283,AD317NO9623GZ,1
283,A1PAR1TMKFPKQE,1
283,A3E157ZN8XPUKJ,1
543,A3NU1SQPI1NXY4,2
543,AKBP92VUQ7G3,2
543,ATQWZNGQCN1RA,2
543,A2V3P1XE33NYC3,0
543,A2UFD1I8ZO1V4G,2
543,AD317NO9623GZ,0
543,A1PAR1TMKFPKQE,3
543,A3E157ZN8XPUKJ,2
543,AM2W23THD4CI7,3
381,A3NU1SQPI1NXY4,2
381,AKBP92VUQ7G3,2
381,ATQWZNGQCN1RA,2
381,A2H321P1NSEW35,3
381,A2V3P1XE33NYC3,2
381,A2UFD1I8ZO1V4G,2
381,AD317NO9623GZ,0
381,A1PAR1TMKFPKQE,2
381,A3E157ZN8XPUKJ,2
484,A3NU1SQPI1NXY4,2
484,AKBP92VUQ7G3,2
484,ATQWZNGQCN1RA,2
484,A2H321P1NSEW35,2
484,A2V3P1XE33NYC3,2
484,A2UFD1I8ZO1V4G,2
484,AD317NO9623GZ,2
484,A3GLUDQZGEJL5G,2
484,A2BERTY629PZDT,2
137,A3NU1SQPI1NXY4,0
137,AKBP92VUQ7G3,1
137,ATQWZNGQCN1RA,1
137,A2H321P1NSEW35,0
137,A2V3P1XE33NYC3,0
137,A2UFD1I8ZO1V4G,0
137,AD317NO9623GZ,3
137,A3E157ZN8XPUKJ,2
137,AM2W23THD4CI7,0
128,A3NU1SQPI1NXY4,0
128,AKBP92VUQ7G3,1
128,ATQWZNGQCN1RA,0
128,A2H321P1NSEW35,2
128,A2V3P1XE33NYC3,0
128,A2UFD1I8ZO1V4G,0
128,AD317NO9623GZ,0
128,A1PAR1TMKFPKQE,0
128,AY5QPUSEADPBG,0
219,A3NU1SQPI1NXY4,0
219,AKBP92VUQ7G3,0
219,ATQWZNGQCN1RA,0
219,A2H321P1NSEW35,0
219,A2V3P1XE33NYC3,1
219,A2UFD1I8ZO1V4G,0
219,AD317NO9623GZ,1
219,A1PAR1TMKFPKQE,0
219,A3E157ZN8XPUKJ,2
533,A3NU1SQPI1NXY4,0
533,AKBP92VUQ7G3,1
533,ATQWZNGQCN1RA,0
533,A2V3P1XE33NYC3,2
533,A2UFD1I8ZO1V4G,1
533,AD317NO9623GZ,2
533,A1PAR1TMKFPKQE,0
533,A3E157ZN8XPUKJ,2
533,AM2W23THD4CI7,2
39,A3NU1SQPI1NXY4,3
39,AKBP92VUQ7G3,1
39,ATQWZNGQCN1RA,3
39,A2V3P1XE33NYC3,1
39,A2UFD1I8ZO1V4G,3
39,AD317NO9623GZ,3
39,A1PAR1TMKFPKQE,2
39,A2AM6H3R1LSM9S,3
39,A3E157ZN8XPUKJ,3
4,A3NU1SQPI1NXY4,1
4,AKBP92VUQ7G3,3
4,ATQWZNGQCN1RA,1
4,A2V3P1XE33NYC3,3
4,A2UFD1I8ZO1V4G,1
4,AD317NO9623GZ,3
4,AWRAXV1RIYR0M,1
4,A3E157ZN8XPUKJ,1
4,A1BHMDRWW9ZYSO,1
449,A3NU1SQPI1NXY4,3
449,AKBP92VUQ7G3,1
449,ATQWZNGQCN1RA,3
449,A2H321P1NSEW35,3
449,A2V3P1XE33NYC3,3
449,A2UFD1I8ZO1V4G,3
449,AD317NO9623GZ,3
449,A1BHMDRWW9ZYSO,3
449,A53VNQRRFQ785,3
79,A3NU1SQPI1NXY4,0
79,AKBP92VUQ7G3,3
79,ATQWZNGQCN1RA,0
79,A2V3P1XE33NYC3,3
79,A2UFD1I8ZO1V4G,0
79,AD317NO9623GZ,0
79,AWRAXV1RIYR0M,0
79,A3E157ZN8XPUKJ,3
79,A1BHMDRWW9ZYSO,3
32,A3NU1SQPI1NXY4,3
32,AKBP92VUQ7G3,3
32,ATQWZNGQCN1RA,3
32,A2V3P1XE33NYC3,1
32,A2UFD1I8ZO1V4G,3
32,AD317NO9623GZ,3
32,A356EVHB3TU90R,3
32,A1PAR1TMKFPKQE,3
32,A3GLUDQZGEJL5G,3
302,A3NU1SQPI1NXY4,2
302,AKBP92VUQ7G3,2
302,ATQWZNGQCN1RA,2
302,A2V3P1XE33NYC3,2
302,A2UFD1I8ZO1V4G,0
302,AD317NO9623GZ,2
302,A2AM6H3R1LSM9S,2
302,A3E157ZN8XPUKJ,2
302,AM2W23THD4CI7,1
490,A3NU1SQPI1NXY4,2
490,AKBP92VUQ7G3,2
490,ATQWZNGQCN1RA,1
490,A2V3P1XE33NYC3,2
490,A2UFD1I8ZO1V4G,2
490,AD317NO9623GZ,1
490,A1C0Z73809FFDZ,0
490,A3E157ZN8XPUKJ,2
490,AM2W23THD4CI7,1
145,A3NU1SQPI1NXY4,0
145,AKBP92VUQ7G3,1
145,ATQWZNGQCN1RA,0
145,A2H321P1NSEW35,0
145,A2V3P1XE33NYC3,0
145,A2UFD1I8ZO1V4G,0
145,AD317NO9623GZ,0
145,A1BHMDRWW9ZYSO,0
145,AY5QPUSEADPBG,1
365,A3NU1SQPI1NXY4,1
365,AKBP92VUQ7G3,1
365,ATQWZNGQCN1RA,1
365,A2V3P1XE33NYC3,1
365,A2UFD1I8ZO1V4G,1
365,AD317NO9623GZ,2
365,A1PAR1TMKFPKQE,3
365,A2AM6H3R1LSM9S,0
365,A3E157ZN8XPUKJ,2
568,A3NU1SQPI1NXY4,1
568,AKBP92VUQ7G3,1
568,ATQWZNGQCN1RA,1
568,A2V3P1XE33NYC3,1
568,A2UFD1I8ZO1V4G,1
568,AD317NO9623GZ,0
568,AWRAXV1RIYR0M,0
568,A1PAR1TMKFPKQE,1
568,A1BHMDRWW9ZYSO,3
218,A3NU1SQPI1NXY4,3
218,AKBP92VUQ7G3,3
218,ATQWZNGQCN1RA,3
218,A2H321P1NSEW35,3
218,A2V3P1XE33NYC3,0
218,A2UFD1I8ZO1V4G,3
218,AD317NO9623GZ,3
218,A1PAR1TMKFPKQE,3
218,A3E157ZN8XPUKJ,0
188,A3NU1SQPI1NXY4,1
188,AKBP92VUQ7G3,3
188,ATQWZNGQCN1RA,1
188,A2V3P1XE33NYC3,1
188,A2UFD1I8ZO1V4G,1
188,A3E157ZN8XPUKJ,1
188,AM2W23THD4CI7,2
188,A2BERTY629PZDT,1
27,A3NU1SQPI1NXY4,2
27,AKBP92VUQ7G3,2
27,ATQWZNGQCN1RA,2
27,A2H321P1NSEW35,2
27,A2V3P1XE33NYC3,2
27,A2UFD1I8ZO1V4G,2
27,AD317NO9623GZ,2
27,A1PAR1TMKFPKQE,2
27,A3E157ZN8XPUKJ,2
515,A3NU1SQPI1NXY4,2
515,AKBP92VUQ7G3,2
515,ATQWZNGQCN1RA,2
515,A2V3P1XE33NYC3,2
515,A2UFD1I8ZO1V4G,3
515,AD317NO9623GZ,0
515,A1PAR1TMKFPKQE,2
515,A3E157ZN8XPUKJ,2
515,A1BHMDRWW9ZYSO,2
340,A3NU1SQPI1NXY4,3
340,AKBP92VUQ7G3,3
340,ATQWZNGQCN1RA,3
340,A2V3P1XE33NYC3,3
340,A2UFD1I8ZO1V4G,3
340,AD317NO9623GZ,0
340,A36JZTUKQVV5S5,3
340,A1C0Z73809FFDZ,3
340,A1PAR1TMKFPKQE,0
154,A3NU1SQPI1NXY4,2
154,AKBP92VUQ7G3,0
154,ATQWZNGQCN1RA,0
154,A2H321P1NSEW35,0
154,A2V3P1XE33NYC3,2
154,A2UFD1I8ZO1V4G,1
154,AD317NO9623GZ,3
154,A3E157ZN8XPUKJ,2
154,A3KAJ085J9OR0Z,0
182,A3NU1SQPI1NXY4,0
182,AKBP92VUQ7G3,0
182,ATQWZNGQCN1RA,0
182,A2V3P1XE33NYC3,1
182,A2UFD1I8ZO1V4G,0
182,AD317NO9623GZ,3
182,A1PAR1TMKFPKQE,0
182,A3E157ZN8XPUKJ,0
182,AM2W23THD4CI7,0
455,A3NU1SQPI1NXY4,0
455,AKBP92VUQ7G3,2
455,ATQWZNGQCN1RA,0
455,A2V3P1XE33NYC3,1
455,A2UFD1I8ZO1V4G,0
455,AD317NO9623GZ,0
455,A1PAR1TMKFPKQE,1
455,A3E157ZN8XPUKJ,0
455,A1BHMDRWW9ZYSO,0
281,A3NU1SQPI1NXY4,3
281,AKBP92VUQ7G3,3
281,ATQWZNGQCN1RA,3
281,A2H321P1NSEW35,3
281,A2V3P1XE33NYC3,3
281,A2UFD1I8ZO1V4G,3
281,AD317NO9623GZ,2
281,A1PAR1TMKFPKQE,3
281,A3E157ZN8XPUKJ,3
185,A3NU1SQPI1NXY4,0
185,AKBP92VUQ7G3,3
185,ATQWZNGQCN1RA,0
185,A2V3P1XE33NYC3,0
185,A2UFD1I8ZO1V4G,0
185,AD317NO9623GZ,0
185,A3E157ZN8XPUKJ,0
185,AM2W23THD4CI7,1
185,A2BERTY629PZDT,0
456,A3NU1SQPI1NXY4,3
456,AKBP92VUQ7G3,0
456,ATQWZNGQCN1RA,3
456,A2V3P1XE33NYC3,3
456,A2UFD1I8ZO1V4G,3
456,AD317NO9623GZ,1
456,A1PAR1TMKFPKQE,3
456,A3E157ZN8XPUKJ,3
456,A1BHMDRWW9ZYSO,1
378,A3NU1SQPI1NXY4,1
378,AKBP92VUQ7G3,0
378,ATQWZNGQCN1RA,1
378,A2V3P1XE33NYC3,2
378,A2UFD1I8ZO1V4G,1
378,AD317NO9623GZ,1
378,A2AM6H3R1LSM9S,3
378,A3E157ZN8XPUKJ,1
378,AM2W23THD4CI7,1
44,A3NU1SQPI1NXY4,0
44,AKBP92VUQ7G3,0
44,ATQWZNGQCN1RA,3
44,A2V3P1XE33NYC3,3
44,A2UFD1I8ZO1V4G,1
44,AD317NO9623GZ,0
44,A1PAR1TMKFPKQE,0
44,AM2W23THD4CI7,0
44,A3KAJ085J9OR0Z,0
354,A3NU1SQPI1NXY4,0
354,AKBP92VUQ7G3,0
354,ATQWZNGQCN1RA,0
354,A2V3P1XE33NYC3,3
354,A2UFD1I8ZO1V4G,0
354,AD317NO9623GZ,3
354,A1PAR1TMKFPKQE,0
354,A3E157ZN8XPUKJ,0
354,A1BHMDRWW9ZYSO,0
537,A3NU1SQPI1NXY4,2
537,AKBP92VUQ7G3,1
537,ATQWZNGQCN1RA,2
537,A2H321P1NSEW35,2
537,A2F0X4LN9N4O4C,2
537,A2V3P1XE33NYC3,2
537,A2UFD1I8ZO1V4G,2
537,AD317NO9623GZ,2
537,AWRAXV1RIYR0M,2
84,A3NU1SQPI1NXY4,0
84,AKBP92VUQ7G3,0
84,ATQWZNGQCN1RA,0
84,A2H321P1NSEW35,2
84,A2V3P1XE33NYC3,0
84,A2UFD1I8ZO1V4G,0
84,AD317NO9623GZ,3
84,A1BHMDRWW9ZYSO,0
84,A2BERTY629PZDT,0
499,A3NU1SQPI1NXY4,1
499,AKBP92VUQ7G3,2
499,ATQWZNGQCN1RA,1
499,A2V3P1XE33NYC3,1
499,A2UFD1I8ZO1V4G,3
499,AD317NO9623GZ,2
499,A1PAR1TMKFPKQE,1
499,A3E157ZN8XPUKJ,1
499,A1BHMDRWW9ZYSO,2
557,A3NU1SQPI1NXY4,0
557,AKBP92VUQ7G3,0
557,ATQWZNGQCN1RA,1
557,A2V3P1XE33NYC3,3
557,A2UFD1I8ZO1V4G,3
557,AD317NO9623GZ,0
557,A1PAR1TMKFPKQE,0
557,A3E157ZN8XPUKJ,0
557,A1BHMDRWW9ZYSO,0
52,A3NU1SQPI1NXY4,3
52,AKBP92VUQ7G3,0
52,ATQWZNGQCN1RA,3
52,A2V3P1XE33NYC3,3
52,A2UFD1I8ZO1V4G,3
52,AD317NO9623GZ,3
52,A1PAR1TMKFPKQE,3
52,A3E157ZN8XPUKJ,3
52,A2BERTY629PZDT,3
530,A3NU1SQPI1NXY4,2
530,AKBP92VUQ7G3,2
530,ATQWZNGQCN1RA,2
530,A2V3P1XE33NYC3,2
530,A2UFD1I8ZO1V4G,1
530,AD317NO9623GZ,2
530,A1PAR1TMKFPKQE,2
530,A3E157ZN8XPUKJ,2
530,A53VNQRRFQ785,3
560,A3NU1SQPI1NXY4,3
560,AKBP92VUQ7G3,0
560,ATQWZNGQCN1RA,2
560,A2V3P1XE33NYC3,1
560,A2UFD1I8ZO1V4G,3
560,AD317NO9623GZ,3
560,A1PAR1TMKFPKQE,0
560,A3E157ZN8XPUKJ,0
560,A1BHMDRWW9ZYSO,3
275,A3NU1SQPI1NXY4,2
275,AKBP92VUQ7G3,0
275,ATQWZNGQCN1RA,2
275,A2H321P1NSEW35,2
275,A2V3P1XE33NYC3,3
275,A2UFD1I8ZO1V4G,1
275,AD317NO9623GZ,1
275,A3E157ZN8XPUKJ,2
275,AM2W23THD4CI7,2
12,A3NU1SQPI1NXY4,2
12,AKBP92VUQ7G3,2
12,ATQWZNGQCN1RA,2
12,A2H321P1NSEW35,2
12,A2V3P1XE33NYC3,0
12,A2UFD1I8ZO1V4G,0
12,AD317NO9623GZ,1
12,A3GLUDQZGEJL5G,1
12,A2BERTY629PZDT,0
386,A3NU1SQPI1NXY4,3
386,AKBP92VUQ7G3,3
386,ATQWZNGQCN1RA,3
386,A2H321P1NSEW35,2
386,A2V3P1XE33NYC3,3
386,A2UFD1I8ZO1V4G,3
386,AD317NO9623GZ,3
386,A356EVHB3TU90R,3
386,A1C0Z73809FFDZ,0
311,A3NU1SQPI1NXY4,1
311,AKBP92VUQ7G3,3
311,ATQWZNGQCN1RA,1
311,A2V3P1XE33NYC3,1
311,A2UFD1I8ZO1V4G,1
311,AD317NO9623GZ,1
311,A3E157ZN8XPUKJ,1
311,AM2W23THD4CI7,0
311,A1KZOLS51I9SS7,2
565,A3NU1SQPI1NXY4,0
565,AKBP92VUQ7G3,2
565,ATQWZNGQCN1RA,0
565,A2V3P1XE33NYC3,0
565,A2UFD1I8ZO1V4G,0
565,AD317NO9623GZ,3
565,AWRAXV1RIYR0M,0
565,A1PAR1TMKFPKQE,0
565,A1BHMDRWW9ZYSO,0
556,A3NU1SQPI1NXY4,0
556,AKBP92VUQ7G3,0
556,ATQWZNGQCN1RA,0
556,A2V3P1XE33NYC3,1
556,A2UFD1I8ZO1V4G,0
556,AD317NO9623GZ,0
556,A1PAR1TMKFPKQE,0
556,A2AM6H3R1LSM9S,3
556,A3E157ZN8XPUKJ,0
48,A3NU1SQPI1NXY4,1
48,AKBP92VUQ7G3,1
48,ATQWZNGQCN1RA,1
48,A2H321P1NSEW35,1
48,A2UFD1I8ZO1V4G,1
48,AD317NO9623GZ,0
48,A1PAR1TMKFPKQE,1
48,A3E157ZN8XPUKJ,1
35,A3NU1SQPI1NXY4,2
35,AKBP92VUQ7G3,0
35,ATQWZNGQCN1RA,2
35,A2H321P1NSEW35,1
35,A2V3P1XE33NYC3,2
35,A2UFD1I8ZO1V4G,2
35,AD317NO9623GZ,0
35,A3E157ZN8XPUKJ,2
35,AM2W23THD4CI7,1
582,A3NU1SQPI1NXY4,0
582,AKBP92VUQ7G3,2
582,ATQWZNGQCN1RA,0
582,A2H321P1NSEW35,0
582,A2V3P1XE33NYC3,0
582,A2UFD1I8ZO1V4G,1
582,AD317NO9623GZ,0
582,A2AM6H3R1LSM9S,2
